time (s),dist (true),RSSI,median,low pass,dist est,A: -49,n: 2.5,window len: 5,alpha: 0.05
7.6,3.6333124625855144,-70,-70.0,-70.27180448905567,7.093689575848497
7.803,3.6333124625855144,-69,-69.0,-70.20821426460289,7.052264145027757
8.003,3.5258642088683896,-70,-69.0,-70.14780355137275,7.013134080889794
8.203,3.51864300302901,-70,-69.0,-70.09041337380411,6.976161642611502
8.4,3.516096388359414,-69,-69.0,-70.03589270511391,6.94121838164415
8.6,3.5081684070840726,-8,-69.0,-69.98409806985822,6.908184418006787
8.8,3.471876422171154,-69,-69.0,-69.93489316636531,6.876947781721473
9.0,3.465511926252244,-70,-69.0,-69.88814850804705,6.847403812746811
9.2,3.452270379109421,-70,-69.0,-69.8437410826447,6.819454613515825
9.4,3.45000568257491,-30,-69.0,-69.80155402851246,6.7930085488420575
9.6,3.4469620206598885,-69,-69.0,-69.76147632708684,6.767979788535439
9.8,3.4259945055786236,-69,-69.0,-69.7234025107325,6.744287888577948
10.0,3.4145153612733417,-68,-69.0,-69.68723238519587,6.721857407157154
10.2,3.416977087812398,-69,-69.0,-69.65287076593607,6.7006175522508045
10.4,3.4151720965556063,-69,-69.0,-69.62022722763926,6.680501857805037
10.6,3.4151720965556063,-69,-56.0,-68.9392158662573,6.274348461468483
10.8,3.4154128608599157,-69,-56.0,-68.29225507294443,5.911398035348898
11.0,3.465121944482478,-21,-56.0,-67.6776423192972,5.586061242695597
11.2,3.4703927400817207,-56,-68.0,-67.69376020333235,5.5943599757939175
11.4,3.4706962299742323,-52,-68.0,-67.70907219316572,5.60225519142927
11.6,3.471910644319741,-68,-69.0,-67.77361858350744,5.635659469873585
11.8,3.474568262394363,-70,-69.0,-67.83493765433207,5.667578004685327
12.0,3.469091957741439,-70,-68.0,-67.84319077161547,5.671887796339624
12.2,3.482272137481378,-68,-68.0,-67.8510312330347,5.675985133963815
12.4,3.4821044499579084,-69,-68.0,-67.85847967138297,5.6798803462738
12.6,3.481984675564003,-68,-68.0,-67.86555568781382,5.68358327393199
12.8,3.481984675564003,-68,-69.0,-67.92227790342314,5.713353767306426
13.0,3.479538245254062,-69,-69.0,-67.97616400825198,5.741780160286534
13.2,3.4786546622089314,-68,-69.0,-68.02735580783938,5.768916225579983
13.4,3.4797965528439803,-69,-69.0,-68.07598801744741,5.794814267040806
13.6,3.480023162655079,-69,-69.0,-68.12218861657504,5.819525086509969
13.8,3.4748370393423973,-68,-68.0,-68.1160791857463,5.81625136453316
14.0,3.4748370393423973,-69,-68.0,-68.110275226459,5.813143034456083
14.2,3.4748370393423973,-69,-52.0,-67.30476146513604,5.397472752466155
14.4,3.4763800611943685,-68,-52.0,-66.53952339187923,5.030149996347567
14.6,3.4766241370736175,-8,-52.0,-65.81254722228526,4.704374518107561
14.8,3.476854867570143,-8,-68.0,-65.92191986117099,4.752003966146993
15.0,3.477372825961658,-52,-68.0,-66.02582386811244,4.797698526992002
15.2,3.4776791716726816,-68,-68.0,-66.12453267470681,4.8415152816443054
15.4,3.4774267412984634,-68,-69.0,-66.26830604097147,4.906053068546419
15.6,3.4781741012878524,-69,-69.0,-66.40489073892289,4.968160636886476
15.8,3.4778761232988757,-68,-69.0,-66.53464620197674,5.027890931272132
16.0,3.4647961397461575,-69,-69.0,-66.6579138918779,5.085299731608082
16.2,3.4626941158443456,-69,-69.0,-66.775018197284,5.14044513136652
16.4,3.458749690650955,-68,-69.0,-66.8862672874198,5.193387059882157
16.6,3.4574406694297557,-69,-69.0,-66.99195392304881,5.244186846946209
16.8,3.4604480084047626,-69,-69.0,-67.09235622689637,5.2929068277797215
17.0,3.467546851755049,-69,-69.0,-67.18773841555155,5.339609986329629
17.2,3.4661304649267364,-69,-69.0,-67.27835149477397,5.384359634742561
17.4,3.466691349127519,-68,-69.0,-67.36443392003527,5.4272191268243315
17.6,3.468137210341991,-69,-69.0,-67.4462122240335,5.468251603280477
17.8,3.466652197655443,-69,-69.0,-67.52390161283182,5.507519766548997
18.0,3.465665791617122,-69,-69.0,-67.59770653219023,5.545085683075718
18.2,3.4654876178347664,-69,-69.0,-67.66782120558072,5.5810106109401145
18.4,3.4654876178347664,-69,-69.0,-67.73443014530169,5.615354850811549
18.6,3.463341237862218,-69,-69.0,-67.7977086380366,5.64817761829878
18.8,3.462515529025291,-69,-69.0,-67.85782320613477,5.679536935846362
19.0,3.464552343184219,-69,-68.0,-67.86493204582803,5.683256820844402
19.2,3.4677681826332805,-68,-68.0,-67.87168544353663,5.686792968270468
19.4,3.468200648948942,-68,-68.0,-67.8781011713598,5.69015434624537
19.6,3.466148689993212,-69,-69.0,-67.93419611279181,5.719628802885988
19.8,3.4588189620155694,-68,-69.0,-67.98748630715222,5.747770939603989
20.0,3.4557983567089594,-8,-71.0,-68.1381119917946,5.828066246560811
20.2,3.455240375256341,-69,-71.0,-68.28120639220487,5.905385531705658
20.4,3.456325806608377,-71,-71.0,-68.41714607259462,5.9797887652972985
20.6,3.4551140259449387,-71,-71.0,-68.54628876896489,6.051339943055204
20.8,3.459355467486966,-71,-71.0,-68.66897433051663,6.120106409322048
21.0,3.4636648699656463,-71,-71.0,-68.7855256139908,6.186158234770637
21.2,3.4608330849862945,-71,-68.0,-68.74624933329126,6.163820364162914
21.4,3.456635047344679,-71,-68.0,-68.7089368666267,6.142674103650871
21.6,3.456635047344679,-58,-68.0,-68.67349002329537,6.122652356316845
21.8,3.4544798599307085,-8,-70.0,-68.7398155221306,6.160168914708683
22.0,3.4544798599307085,-68,-70.0,-68.80282474602407,6.196022552366525
22.2,3.4531868195488133,-70,-70.0,-68.86268350872287,6.2302767761556215
22.4,3.456459144751453,-70,-70.0,-68.91954933328672,6.2629936782321
22.6,3.4581392771308153,-70,-71.0,-69.02357186662238,6.323286719563527
22.8,3.4617707518437157,-70,-71.0,-69.12239327329125,6.38110264923872
23.0,3.464266100098781,-71,-71.0,-69.21627360962668,6.436517351920236
23.2,3.4653211195921374,-71,-71.0,-69.30545992914534,6.489606996019073
23.4,3.464963407137811,-71,-71.0,-69.39018693268807,6.540447701302615
23.6,3.4674101358229885,-71,-70.0,-69.42067758605366,6.558841009325698
23.8,3.463727657960295,-71,-70.0,-69.44964370675098,6.576362561276833
24.0,3.4605706652997923,-70,-70.0,-69.47716152141342,6.593051389407016
24.2,3.4615928269082152,-70,-69.0,-69.45330344534275,6.578579658258892
24.4,3.4592181113698057,-68,-69.0,-69.43063827307562,6.564860937459259
24.6,3.4592181113698057,-68,-69.0,-69.40910635942184,6.551854652244824
24.8,3.459750446328785,-70,-69.0,-69.38865104145074,6.539522549706332
25.0,3.4603334305488263,-69,-69.0,-69.3692184893782,6.52782855295773
25.2,3.462034755663438,-70,-60.0,-68.90075756490928,6.252163152887295
25.4,3.463346677618681,-59,-60.0,-68.45571968666381,6.001071310018274
25.6,3.458413140602853,-69,-69.0,-68.48293370233063,6.016131882895524
25.8,3.4571260466036877,-60,-70.0,-68.55878701721409,6.058309840154766
26.0,3.4575590752130565,-55,-70.0,-68.63084766635338,6.098652761252429
26.2,3.4551613218212545,-70,-70.0,-68.6993052830357,6.137227343701045
26.4,3.458790849368397,-70,-70.0,-68.76434001888391,6.174099167176568
26.6,3.459747866252644,-70,-70.0,-68.82612301793972,6.209332563791725
26.8,3.4608732566231777,-70,-70.0,-68.88481686704273,6.242990508893924
27.0,3.460892217583434,-71,-70.0,-68.9405760236906,6.275134530519071
27.2,3.4613575876809786,-70,-70.0,-68.99354722250607,6.305824635742316
27.4,3.4619698830031105,-70,-70.0,-69.04386986138076,6.335119252277471
27.6,3.4619698830031105,-71,-70.0,-69.09167636831171,6.363075183786265
27.8,3.4583233932466566,-70,-70.0,-69.13709254989612,6.389747577466488
28.0,3.458350683819754,-70,-70.0,-69.18023792240132,6.41518990259281
28.2,3.463215766978798,-70,-70.0,-69.22122602628124,6.439453938785382
28.4,3.46154401086569,-69,-70.0,-69.26016472496718,6.462589772878238
28.6,3.460071263496094,-70,-70.0,-69.29715648871883,6.484645803352051
28.8,3.4501063942867485,-70,-70.0,-69.33229866428289,6.505668751383592
29.0,3.448732858929974,-70,-70.0,-69.36568373106874,6.5257036776468516
29.2,3.4486085265983353,-70,-70.0,-69.3973995445153,6.544794004078648
29.4,3.4462813478629677,-70,-70.0,-69.42752956728953,6.562981539894245
29.6,3.4472099924583497,-70,-70.0,-69.45615308892505,6.580306511206384
29.8,3.444777284634447,-70,-70.0,-69.48334543447879,6.596807593664247
30.0,3.4435941236735026,-70,-70.0,-69.50917816275485,6.612521947587258
30.2,3.4445458117754475,-70,-70.0,-69.53371925461711,6.627485255122611
30.4,3.443350681986334,-54,-70.0,-69.55703329188626,6.6417317590051965
30.6,3.447296729601316,-70,-70.0,-69.57918162729194,6.655294302544321
30.8,3.4464908892113457,-70,-70.0,-69.60022254592734,6.668204370503411
31.0,3.4431641394149333,-70,-70.0,-69.62021141863097,6.680492130577384
31.2,3.4451278480584646,-70,-70.0,-69.63920084769943,6.692186475207053
31.4,3.443816557332231,-70,-70.0,-69.65724080531446,6.7033150635020915
31.6,3.444610046104477,-70,-70.0,-69.67437876504873,6.713904363072641
31.8,3.444610046104477,-70,-70.0,-69.69065982679629,6.72397969159605
32.0,3.4459718875337413,-70,-70.0,-69.70612683545647,6.733565257968733
32.2,3.437650491484296,-37,-70.0,-69.72082049368365,6.742684202914669
32.4,3.4361265361200437,-40,-70.0,-69.73477946899946,6.751358638941044
32.6,3.4398751924429316,-70,-70.0,-69.74804049554949,6.759609689549009
32.8,3.427820539538742,-70,-70.0,-69.76063847077201,6.767457527622797
33.0,3.425059912204799,-70,-70.0,-69.77260654723341,6.774921412934369
33.2,3.42387576440318,-70,-70.0,-69.78397621987173,6.782019728712938
33.4,3.4243545800958226,-70,-70.0,-69.79477740887815,6.788770017239792
33.6,3.4247137705712207,-70,-70.0,-69.80503853843423,6.795189014438323
33.8,3.42652335305537,-70,-70.0,-69.81478661151252,6.801292683437952
34.0,3.4286677601779014,-70,-70.0,-69.82404728093688,6.807096247097862
34.2,3.4286677601779014,-70,-70.0,-69.83284491689004,6.81261421948339
34.4,3.4289667918400832,-70,-70.0,-69.84120267104554,6.817860436293288
34.6,3.431338448954904,-70,-70.0,-69.84914253749325,6.822848084241471
34.8,3.4326489628207817,-70,-69.0,-69.80668541061858,6.796219804099218
35.0,3.433335735393514,-70,-69.0,-69.76635114008765,6.771019204874006
35.2,3.4349598700660873,-41,-69.0,-69.72803358308327,6.747165194046886
35.4,3.4329466131514113,-34,-69.0,-69.6916319039291,6.724581727291207
35.6,3.432098148414829,-69,-70.0,-69.70705030873265,6.734138005934291
35.8,3.4313548942772676,-70,-70.0,-69.72169779329602,6.743229049186268
36.0,3.4318135209025975,-69,-70.0,-69.7356129036312,6.7518769077475165
36.2,3.426940773060696,-70,-70.0,-69.74883225844964,6.760102645692321
36.4,3.4281407048755157,-70,-70.0,-69.76139064552716,6.767926378805386
36.6,3.4299379721114485,-70,-70.0,-69.7733211132508,6.775367312030429
36.8,3.427443025015325,-70,-70.0,-69.78465505758825,6.7824437759809575
37.0,3.4234539985230485,-70,-70.0,-69.79542230470884,6.789173262474198
37.2,3.4163325862865053,-69,-70.0,-69.8056511894734,6.795572459058714
37.4,3.415630697293563,-40,-70.0,-69.81536862999972,6.801657282514788
37.6,3.418995200566321,-70,-70.0,-69.82460019849974,6.8074429113141
37.8,3.4165947055029746,-70,-70.0,-69.83337018857475,6.812943817031679
38.0,3.4132007693806328,-70,-70.0,-69.84170167914601,6.818173794708925
38.2,3.4120008633808108,-70,-70.0,-69.8496165951887,6.823145992171347
38.4,3.4159478101987366,-70,-70.0,-69.85713576542926,6.827872938309049
38.6,3.4161277159704495,-70,-70.0,-69.8642789771578,6.832366570331512
38.8,3.4085351431410205,-70,-70.0,-69.8710650282999,6.83663826001148
39.0,3.407709137975442,-70,-70.0,-69.8775117768849,6.840698838935362
39.2,3.403906482504484,-70,-70.0,-69.88363618804065,6.844558622779642
39.4,3.4053303289920027,-69,-70.0,-69.88945437863862,6.848227434634841
39.6,3.409184949632392,-70,-70.0,-69.89498165970669,6.851714627399801
39.8,3.409631477437032,-70,-70.0,-69.90023257672135,6.855029105270357
40.0,3.4121892886150644,-70,-69.0,-69.85522094788529,6.826668872531745
40.2,3.418528249225759,-70,-69.0,-69.81245990049102,6.799835336146401
40.4,3.4190681220377264,-54,-69.0,-69.77183690546647,6.774441178632715
40.6,3.4209419054913743,-69,-70.0,-69.78324506019314,6.781563027317089
40.8,3.423134817754271,-39,-70.0,-69.79408280718347,6.788335718346185
41.0,3.423134817754271,-70,-70.0,-69.80437866682429,6.794776039717703
41.2,3.425251297486514,-70,-70.0,-69.81415973348308,6.80090000445624
41.4,3.4283006245282315,-70,-70.0,-69.82345174680893,6.806722883205864
41.6,3.4283006245282315,-70,-69.0,-69.78227915946849,6.780959747693989
41.8,3.4273468764964594,-70,-69.0,-69.74316520149506,6.756575095421782
42.0,3.4209368397978865,-56,-69.0,-69.70600694142031,6.733490901982854
42.2,3.422794779510317,-69,-70.0,-69.7207065943493,6.742613469046643
42.4,3.4212562911455717,-55,-70.0,-69.73467126463183,6.75129135529988
42.6,3.421732059916122,-70,-70.0,-69.74793770140023,6.759545691955948
42.8,3.4211100039410303,-70,-70.0,-69.76054081633022,6.767396659309457
43.0,3.4161514894402196,-70,-70.0,-69.7725137755137,6.774863524248114
43.2,3.414829584421638,-70,-70.0,-69.78388808673802,6.781964676829889
43.4,3.412615659898356,-70,-70.0,-69.79469368240112,6.788717665885676
43.6,3.411122657254699,-70,-70.0,-69.80495899828105,6.795139233617443
43.8,3.409177204617442,-70,-70.0,-69.814711048367,6.801245349170372
44.0,3.4090287329328777,-69,-70.0,-69.82397549594864,6.807051241164882
44.2,3.4080718701690826,-70,-70.0,-69.8327767211512,6.812571429181381
44.4,3.4080718701690826,-70,-70.0,-69.84113788509364,6.81781975419588
44.6,3.406053448031038,-70,-70.0,-69.84908099083896,6.822809407969987
44.8,3.4054198698745535,-70,-54.0,-69.05662694129701,6.342567205103157
45.0,3.4024862645403755,-70,-54.0,-68.30379559423216,5.917684726719182
45.2,3.4059133561886754,-7,-54.0,-67.58860581452055,5.540439700451824
45.4,3.4059730562822197,-8,-70.0,-67.70917552379451,5.602308508920544
45.6,3.403187855558727,-54,-70.0,-67.82371674760479,5.661723680880579
45.8,3.4024489902068114,-70,-70.0,-67.93253091022454,5.7187516459684975
46.0,3.403408056846779,-70,-70.0,-68.03590436471332,5.773460177214361
46.2,3.39060606410743,-70,-70.0,-68.13410914647766,5.825917976316275
46.4,3.390361180123697,-70,-70.0,-68.22740368915377,5.876194299929367
46.6,3.3900673934276666,-70,-70.0,-68.31603350469608,5.924358624589807
46.8,3.3887605300058516,-70,-70.0,-68.40023182946128,5.970480347860193
47.0,3.38310434374428,-70,-70.0,-68.4802202379882,6.014628523282876
47.2,3.3841760444573565,-47,-70.0,-68.5562092260888,6.056871626757115
47.4,3.3795030258460934,-70,-70.0,-68.62839876478435,6.097277352007872
47.6,3.379815471379165,-70,-70.0,-68.69697882654513,6.135912432884841
47.8,3.380233904698491,-70,-70.0,-68.76212988521787,6.172842490314545
48.0,3.382702530456194,-70,-70.0,-68.82402339095698,6.208131901823664
48.2,3.383514003507297,-70,-70.0,-68.88282222140913,6.241843691653917
48.4,3.386058779727131,-70,-70.0,-68.93868111033866,6.274039439596104
48.6,3.3869971377303805,-70,-70.0,-68.99174705482173,6.304779206780576
48.8,3.3967934501100765,-70,-70.0,-69.04215970208064,6.334121476771852
49.0,3.398510865399741,-70,-70.0,-69.0900517169766,6.362123110424936
49.2,3.3975370286720574,-70,-70.0,-69.13554913112777,6.388839313068552
49.4,3.3975370286720574,-70,-70.0,-69.17877167457138,6.4143236126855605
49.6,3.4001193525814357,-70,-70.0,-69.21983309084281,6.438627847862171
49.8,3.401000773686886,-70,-70.0,-69.25884143630067,6.461802164374625
50.0,3.3996558002503376,-70,-70.0,-69.29589936448563,6.483895019374887
50.2,3.400548886616954,-70,-70.0,-69.33110439626135,6.504953192224571
50.4,3.3943977257385463,-70,-70.0,-69.36454917644828,6.525021801109348
50.6,3.3908279651310838,-70,-70.0,-69.39632171762587,6.544144324644023
50.8,3.3886632819252838,-70,-70.0,-69.42650563174458,6.562362627751309
51.0,3.383598729186228,-70,-48.0,-68.35518035015735,5.945757796308405
51.2,3.383598729186228,-70,-48.0,-67.33742133264948,5.413733253314035
51.4,3.386230780952303,-23,-48.0,-66.370550266017,4.952471792595633
51.6,3.389072831869519,-8,-70.0,-66.55202275271616,5.035944209032196
51.8,3.386443129842592,-48,-70.0,-66.72442161508035,5.116545783508176
52.0,3.386443129842592,-70,-70.0,-66.88820053432633,5.194311869549562
52.2,3.386651316500769,-70,-70.0,-67.04379050761001,5.269284167625486
52.4,3.3870101297752724,-70,-70.0,-67.19160098222952,5.341509920089689
52.6,3.3824618975602156,-70,-70.0,-67.33202093311803,5.41104115807037
52.8,3.384785621177722,-70,-70.0,-67.46541988646213,5.477934000450312
53.0,3.388249008139988,-70,-70.0,-67.59214889213902,5.542248004450494
53.2,3.388249008139988,-70,-70.0,-67.71254144753206,5.604045566813957
53.4,3.383172432946354,-70,-70.0,-67.82691437515545,5.663391374169889
53.6,3.385326793541996,-70,-70.0,-67.93556865639768,5.720351900829872
53.8,3.384015231768717,-69,-70.0,-68.03879022357779,5.7749949520180115
54.0,3.380140107976103,-70,-70.0,-68.1368507123989,5.827389250353773
54.2,3.3762869754360754,-70,-70.0,-68.23000817677895,5.877604063281867
54.4,3.3771834256599274,-70,-70.0,-68.31850776794,5.925708869068264
54.6,3.376678187693488,-70,-70.0,-68.402582379543,5.971773058948244
54.8,3.3820024422835027,-49,-70.0,-68.48245326056585,6.015865673013542
55.0,3.39588715053291,-55,-70.0,-68.55833059753755,6.058055167455609
55.2,3.39588715053291,-70,-70.0,-68.63041406766067,6.098409210834651
55.4,3.396067350476905,-70,-70.0,-68.69889336427762,6.136994507115216
55.6,3.3920277194029445,-70,-70.0,-68.76394869606374,6.173876643293881
55.8,3.3922194536046257,-70,-70.0,-68.82575126126055,6.209119959539888
56.0,3.390689540876095,-70,-56.0,-68.18446369819752,5.853000320938244
56.2,3.389358342212645,-70,-56.0,-67.57524051328764,5.533623672142726
56.4,3.385498062275679,-56,-56.0,-66.99647848762325,5.24637270080283
56.6,3.381132990878498,-36,-70.0,-67.1466545632421,5.31944328074564
56.8,3.383720997879994,-40,-70.0,-67.28932183507999,5.389802771737424
57.0,3.386848029078193,-70,-70.0,-67.42485574332599,5.457506099108743
57.2,3.387226625381792,-70,-70.0,-67.55361295615968,5.522611822088545
57.403,3.387226625381792,-70,-70.0,-67.67593230835169,5.5851815194591845
57.603,3.3866490166346734,-70,-70.0,-67.7921356929341,5.6452792248701185
57.803,3.3681959489955817,-70,-70.0,-67.9025289082874,5.702970910155108
58.003,3.3709572320000074,-70,-70.0,-68.00740246287302,5.758324014724273
58.203,3.3719762305540573,-70,-70.0,-68.10703233972936,5.811407018899975
58.4,3.3502320918100255,-70,-70.0,-68.20168072274289,5.862289058923525
58.603,3.3501160010885767,-70,-70.0,-68.29159668660574,5.9110395812704475
58.8,3.3501160010885767,-70,-70.0,-68.37701685227545,5.9577280338663945
59.0,3.3501160010885767,-70,-70.0,-68.45816600966167,6.002423591787087
59.2,3.3608655374345267,-70,-69.0,-68.48525770917858,6.017419767384
59.4,3.362060149667865,-70,-69.0,-68.51099482371966,6.031700835405009
59.6,3.3616492335786834,-69,-69.0,-68.53544508253367,6.045299242251516
59.8,3.3607092320095586,-38,-70.0,-68.60867282840698,6.086209717732119
60.0,3.3607092320095586,-40,-70.0,-68.67823918698663,6.12533107684903
60.2,3.3579751565196205,-70,-70.0,-68.7443272276373,6.162729264383374
60.4,3.352173266861079,-70,-70.0,-68.80711086625543,6.198469015888021
60.6,3.3537435828042015,-70,-70.0,-68.86675532294265,6.232613742262829
60.8,3.353806078121437,-70,-70.0,-68.92341755679551,6.265225433559338
61.0,3.3495485365020574,-70,-70.0,-68.97724667895574,6.296364580221522
61.2,3.3476287130247706,-70,-70.0,-69.02838434500795,6.3260901100795754
61.4,3.3494383710507747,-60,-70.0,-69.07696512775755,6.354459339523864
61.6,3.351738495626276,-49,-70.0,-69.12311687136966,6.381527937394539
61.8,3.3523119637796324,-70,-70.0,-69.16696102780118,6.407349900228168
62.0,3.353316330590825,-70,-70.0,-69.20861297641112,6.4319775376051505
62.2,3.3512910440863637,-70,-70.0,-69.24818232759056,6.455461466440081
62.4,3.3524642790302526,-70,-70.0,-69.28577321121102,6.477850613151156
62.6,3.3556550391390405,-70,-70.0,-69.32148455065047,6.499192222733947
62.8,3.3628245555617293,-70,-70.0,-69.35541032311794,6.519531873849192
63.0,3.359640604583106,-70,-70.0,-69.38763980696204,6.538913499113597
63.2,3.3592903315713873,-70,-70.0,-69.41825781661393,6.557379409856849
63.4,3.359258827827772,-70,-70.0,-69.44734492578323,6.57497032467768
63.6,3.3602442147619027,-70,-70.0,-69.47497767949406,6.591725401195999
63.8,3.3580641957891983,-70,-70.0,-69.50122879551935,6.607682270458399
64.0,3.358694386332147,-70,-70.0,-69.52616735574338,6.622877073509375
64.2,3.359140040200243,-70,-70.0,-69.54985898795621,6.637344499691828
END,END,END,END,END,END
time (s),dist (true),RSSI,median,low pass,dist est,A: -49,n: 2.5,window len: 5,alpha: 0.04
0.997,3.416303960749502,-73,-73.0,-73.0,9.120108393559097
1.2,3.4233362526852775,-73,-73.0,-73.0,9.120108393559097
1.4,3.4233362526852775,-73,-73.0,-73.0,9.120108393559097
1.6,3.4233362526852775,-49,-73.0,-73.0,9.120108393559097
1.8,3.3796028361414723,-73,-73.0,-73.0,9.120108393559097
1.997,3.3796028361414723,-73,-73.0,-73.0,9.120108393559097
2.197,3.3796028361414723,-72,-73.0,-73.0,9.120108393559097
2.397,3.382924891492558,-73,-73.0,-73.0,9.120108393559097
2.597,3.3885616731139847,-73,-72.0,-72.96,9.086570489581455
2.797,3.3862733234045344,-72,-72.0,-72.92159999999998,9.054490137150333
2.997,3.3843916841898674,-73,-72.0,-72.88473599999998,9.023799559263153
3.197,3.393996255177811,-72,-72.0,-72.84934655999997,8.994434477533076
3.397,3.3902672904744424,-72,-72.0,-72.81537269759997,8.966333905171537
3.597,3.385335236307577,-72,-72.0,-72.78275778969596,8.939439954151753
3.8,3.3845828384217578,-72,-72.0,-72.75144747810812,8.913697655445166
4.0,3.389555574254003,-73,-72.0,-72.72138957898379,8.889054791319142
4.197,3.3860358590720674,-73,-72.0,-72.69253399582443,8.865461738771623
4.397,3.3860358590720674,-72,-72.0,-72.66483263599144,8.842871323257235
4.6,3.383143238056028,-72,-73.0,-72.67823933055179,8.853797264535912
4.797,3.3524897585205857,-51,-74.0,-72.7311097573297,8.89701638325949
4.997,3.351757780888633,-74,-74.0,-72.7818653670365,8.93870520561105
5.197,3.3518215153885804,-73,-74.0,-72.83059075235504,8.978910241030281
5.397,3.3558403625718003,-74,-74.0,-72.87736712226082,9.01767719589548
5.597,3.3642920001768646,-74,-73.0,-72.88227243737039,9.021752268828864
5.797,3.3646575669109233,-73,-71.0,-72.80698153987558,8.959406913587832
5.997,3.3682985529385823,-74,-71.0,-72.73470227828055,8.899960745450468
6.197,3.3747045414254395,-41,-71.0,-72.66531418714933,8.84326353541158
6.4,3.3770498514624294,-71,-71.0,-72.59870161966336,8.789174049899618
6.6,3.3785730758251664,-71,-72.0,-72.57475355487682,8.769809148237082
6.797,3.3808952929834946,-72,-72.0,-72.55176341268174,8.751258984048986
6.997,3.3917513956057075,-72,-72.0,-72.52969287617447,8.733487742453931
7.197,3.3917513956057075,-71,-71.0,-72.46850516112748,8.684407754101816
7.397,3.392796778610608,-72,-71.0,-72.40976495468239,8.637550473482852
7.597,3.3899772950803535,-71,-71.0,-72.3533743564951,8.592805355664488
7.797,3.387395338867757,-72,-72.0,-72.33923938223528,8.581625839520536
7.997,3.3908695598214114,-71,-72.0,-72.32566980694585,8.5709071881112
8.197,3.3942912472998747,-71,-72.0,-72.31264301466801,8.560629878253897
8.397,3.447820951008292,-72,-72.0,-72.30013729408128,8.550775254872764
8.597,3.604869247534829,-72,-72.0,-72.28813180231802,8.541325489225587
8.797,3.604869247534829,-72,-72.0,-72.2766065302253,8.532263539379299
8.997,3.604869247534829,-72,-72.0,-72.26554226901628,8.523573112795933
9.197,3.604869247534829,-72,-71.0,-72.21492057825563,8.483925049611065
9.397,3.5099102467242576,-70,-71.0,-72.1663237551254,8.44603642775487
9.597,3.484539824799786,-55,-72.0,-72.15967080492038,8.440862625200026
9.797,3.3349434869585637,-73,-72.0,-72.15328397272356,8.435898756472524
9.997,3.3152813169123583,-71,-72.0,-72.14715261381461,8.431136188835108
10.197,3.3149393885747065,-72,-72.0,-72.14126650926202,8.426566653501325
10.397,3.2978215262953197,-72,-72.0,-72.13561584889153,8.422182229594311
10.597,3.263963971997966,-72,-72.0,-72.13019121493586,8.41797532886604
10.797,3.2811107344373514,-72,-72.0,-72.12498356633841,8.41393868113697
10.997,3.2811107344373514,-72,-69.0,-71.99998422368488,8.31762562507271
11.197,3.2811107344373514,-72,-57.0,-71.39998485473748,7.870446918219013
